fecha;lote_id;recolector_id;kg;precio;porcentaje_verde
2020-09-17;L41;T046;15.98;650;0.0217
2020-09-17;L41;T024;15.98;650;0.0217
2020-09-14;L41;T026;47.64;900;0.0334
2020-09-16;L41;T063;18.21;650;0.0156
2020-09-16;L41;T070;18.21;650;0.0156
2020-09-16;L41;T064;18.21;650;0.0156
2020-09-15;L41;T052;19.37;900;0.0143
2020-09-15;L41;T007;19.37;900;0.0143
2020-09-19;L41;T070;59.42;1200;0.0228
2020-09-11;L41;T081;29.81;680;0.0119
2020-09-11;L41;T025;29.81;680;0.0119
2020-09-26;L41;T078;18.44;1200;0.0152
2020-09-26;L41;T002;18.44;1200;0.0152
2020-09-26;L41;T050;18.44;1200;0.0152
2020-09-28;L41;T013;25.69;650;0.0167
2020-09-28;L41;T043;25.69;650;0.0167
2020-09-17;L41;T038;31.06;1200;0.024
2020-09-17;L41;T008;31.06;1200;0.024
2020-10-21;L41;T023;15.64;650;0.0177
2020-10-21;L41;T045;15.64;650;0.0177
2020-10-21;L41;T062;15.64;650;0.0177
2020-10-27;L41;T082;18.45;900;0.0305
2020-10-27;L41;T033;18.45;900;0.0305
2020-10-27;L41;T070;18.45;900;0.0305
2020-10-21;L41;T030;57.39;680;0.0178
2020-10-04;L41;T055;30.67;900;0.0144
2020-10-04;L41;T093;30.67;900;0.0144
2020-10-13;L41;T078;23.72;680;0.0266
2020-10-13;L41;T086;23.72;680;0.0266
2020-10-02;L41;T011;19.47;650;0.022
2020-10-02;L41;T049;19.47;650;0.022
2020-10-02;L41;T073;19.47;650;0.022
2020-10-05;L41;T057;16.27;725;0.0259
2020-10-05;L41;T081;16.27;725;0.0259
2020-10-05;L41;T003;16.27;725;0.0259
2020-10-03;L41;T019;16.11;650;0.0265
2020-10-03;L41;T042;16.11;650;0.0265
2020-10-03;L41;T063;16.11;650;0.0265
2020-10-08;L41;T095;23.76;725;0.0254
2020-10-08;L41;T044;23.76;725;0.0254
2020-10-06;L41;T003;57.53;650;0.0123
2020-10-25;L41;T059;57.4;900;0.0222
2020-10-26;L41;T080;28.14;900;0.017
2020-10-26;L41;T033;28.14;900;0.017
2020-10-22;L41;T084;16.9;1200;0.0146
2020-10-22;L41;T069;16.9;1200;0.0146
2020-10-22;L41;T099;16.9;1200;0.0146
2020-10-15;L41;T043;25.87;680;0.0099
2020-10-15;L41;T047;25.87;680;0.0099
2020-10-01;L41;T054;41.09;900;0.025
2020-10-14;L41;T095;52.98;900;0.021
2020-10-21;L41;T045;16.71;900;0.026
2020-10-21;L41;T061;16.71;900;0.026
2020-10-21;L41;T026;16.71;900;0.026
2020-10-22;L41;T047;25;680;0.0169
2020-10-22;L41;T069;25;680;0.0169
2020-10-07;L41;T045;14.19;900;0.0223
2020-10-07;L41;T074;14.19;900;0.0223
2020-10-07;L41;T091;14.19;900;0.0223
2020-10-26;L41;T081;62.89;650;0.0185
2020-10-09;L41;T038;46.49;650;0.0219
2020-10-21;L41;T037;24.45;680;0.0152
2020-10-21;L41;T048;24.45;680;0.0152
2020-10-25;L41;T099;20.62;725;0.0167
2020-10-25;L41;T066;20.62;725;0.0167
2020-10-03;L41;T025;47.77;900;0.0226
2020-10-21;L41;T008;37.23;725;0.0237
2020-10-20;L41;T081;26.82;1200;0.0177
2020-10-20;L41;T038;26.82;1200;0.0177
2020-10-21;L41;T073;15.58;725;0.0162
2020-10-21;L41;T056;15.58;725;0.0162
2020-10-21;L41;T038;15.58;725;0.0162
2020-11-19;L41;T005;21.17;725;0.018
2020-11-19;L41;T078;21.17;725;0.018
2020-11-19;L41;T020;21.17;725;0.018
2020-11-28;L41;T058;26.16;900;0.0231
2020-11-28;L41;T012;26.16;900;0.0231
2020-11-10;L41;T002;56.07;650;0.0196
2020-11-02;L41;T044;29.75;680;0.0227
2020-11-02;L41;T041;29.75;680;0.0227
2020-11-21;L41;T061;20.32;900;0.0167
2020-11-21;L41;T064;20.32;900;0.0167
2020-11-05;L41;T044;52.14;900;0.0281
2020-11-14;L41;T060;49.33;900;0.021
2020-11-05;L41;T023;46.23;680;0.02
2020-11-27;L41;T041;48.98;680;0.0149
2020-11-01;L41;T076;23.71;1200;0.0245
2020-11-01;L41;T066;23.71;1200;0.0245
2020-11-24;L41;T029;17.29;650;0.013
2020-11-24;L41;T045;17.29;650;0.013
2020-11-24;L41;T038;17.29;650;0.013
2020-11-17;L41;T065;24.1;650;0.0115
2020-11-17;L41;T053;24.1;650;0.0115
2020-11-17;L41;T028;37.7;680;0.0204
2020-11-15;L41;T001;24.55;725;0.012
2020-11-15;L41;T089;24.55;725;0.012
2020-11-23;L41;T024;27.24;680;0.0175
2020-11-23;L41;T032;27.24;680;0.0175
2020-11-21;L41;T068;53.97;725;0.0237
2020-11-05;L41;T090;21.79;900;0.0249
2020-11-05;L41;T098;21.79;900;0.0249
2020-11-07;L41;T056;52.29;900;0.0252
2020-11-06;L41;T010;23.9;900;0.0263
2020-11-06;L41;T082;23.9;900;0.0263
2020-11-06;L41;T072;23.9;900;0.0263
2020-11-24;L41;T019;16.43;725;0.0149
2020-11-24;L41;T099;16.43;725;0.0149
2020-11-24;L41;T055;16.43;725;0.0149
2020-11-09;L41;T056;28.84;900;0.0229
2020-11-09;L41;T051;28.84;900;0.0229
2020-11-23;L41;T042;48.76;725;0.0097
2020-12-17;L41;T059;50.66;725;0.019
2020-12-14;L41;T088;56.25;900;0.0184
2020-12-01;L41;T069;41.4;1200;0.0116
2020-12-09;L41;T041;60.82;680;0.0188
2020-12-28;L41;T054;17.31;900;0.0159
2020-12-28;L41;T088;17.31;900;0.0159
2020-12-28;L41;T029;17.31;900;0.0159
2020-12-24;L41;T035;50.9;680;0.0263
2020-12-08;L41;T018;42.49;650;0.019
2020-12-26;L41;T094;25.74;680;0.0093
2020-12-26;L41;T016;25.74;680;0.0093
2020-12-21;L41;T088;63.36;725;0.0173
2020-12-09;L41;T056;12.22;725;0.0238
2020-12-09;L41;T011;12.22;725;0.0238
2020-12-09;L41;T055;12.22;725;0.0238
2020-12-20;L41;T061;22.68;900;0.0238
2020-12-20;L41;T041;22.68;900;0.0238
2020-12-17;L41;T031;12.54;900;0.0193
2020-12-17;L41;T098;12.54;900;0.0193
2020-12-17;L41;T083;12.54;900;0.0193
2020-12-25;L41;T046;61.47;650;0.0122
2020-12-21;L41;T092;51.87;725;0.0171
2020-12-03;L41;T046;29.52;680;0.0216
2020-12-03;L41;T014;29.52;680;0.0216
2020-12-17;L41;T092;41.13;725;0.0219
2020-12-15;L41;T037;14.06;680;0.0195
2020-12-15;L41;T032;14.06;680;0.0195
2020-12-15;L41;T097;14.06;680;0.0195
2020-12-18;L41;T082;27.82;725;0.019
2020-12-18;L41;T052;27.82;725;0.019
2020-12-14;L41;T085;14.68;1200;0.016
2020-12-14;L41;T086;14.68;1200;0.016
2020-12-14;L41;T035;14.68;1200;0.016
2020-12-22;L41;T073;18.48;680;0.0191
2020-12-22;L41;T079;18.48;680;0.0191
2020-12-22;L41;T098;18.48;680;0.0191
2020-12-23;L41;T072;19.77;900;0.0198
2020-12-23;L41;T071;19.77;900;0.0198
2020-12-23;L41;T067;19.77;900;0.0198
2020-12-28;L41;T095;27.27;725;0.0218
2020-12-28;L41;T059;27.27;725;0.0218
2020-12-19;L41;T071;18.73;900;0.0132
2020-12-19;L41;T014;18.73;900;0.0132
2020-12-12;L41;T063;17.87;725;0.0145
2020-12-12;L41;T036;17.87;725;0.0145
2020-12-12;L41;T059;17.87;725;0.0145
2020-12-02;L41;T003;31.64;650;0.0203
2020-12-02;L41;T013;31.64;650;0.0203
2020-12-23;L41;T018;28.09;680;0.0255
2020-12-23;L41;T007;28.09;680;0.0255
2020-01-15;L41;T084;21.43;680;0.0205
2020-01-15;L41;T091;21.43;680;0.0205
2020-01-10;L41;T091;25.73;650;0.0266
2020-01-10;L41;T094;25.73;650;0.0266
2020-01-22;L41;T075;51.43;1200;0.0256
2020-01-12;L41;T032;21.87;725;0.0207
2020-01-12;L41;T012;21.87;725;0.0207
2020-01-09;L41;T065;17.84;680;0.0244
2020-01-09;L41;T048;17.84;680;0.0244
2020-01-09;L41;T092;17.84;680;0.0244
2020-01-23;L41;T085;20.84;1200;0.0199
2020-01-23;L41;T031;20.84;1200;0.0199
2020-01-17;L41;T058;49.69;650;0.0272
2020-01-17;L41;T018;17.54;680;0.0138
2020-01-17;L41;T029;17.54;680;0.0138
2020-01-17;L41;T018;17.54;680;0.0138
2020-01-22;L41;T056;16.28;680;0.0246
2020-01-22;L41;T041;16.28;680;0.0246
2020-01-22;L41;T059;16.28;680;0.0246
2020-01-04;L41;T074;23.06;650;0.022
2020-01-04;L41;T080;23.06;650;0.022
2020-01-21;L41;T060;52.77;900;0.0172
2020-01-24;L41;T098;31.61;650;0.0146
2020-01-24;L41;T003;31.61;650;0.0146
2020-01-13;L41;T037;26.1;725;0.0242
2020-01-13;L41;T009;26.1;725;0.0242
2020-01-25;L41;T021;24.5;1200;0.0225
2020-01-25;L41;T016;24.5;1200;0.0225
2020-01-09;L41;T006;35.39;650;0.0245
2020-01-09;L41;T043;35.39;650;0.0245
2020-01-25;L41;T060;16.87;650;0.0225
2020-01-25;L41;T083;16.87;650;0.0225
2020-01-25;L41;T002;16.87;650;0.0225
2020-01-21;L41;T069;50.5;1200;0.0211
2020-01-24;L41;T061;13.86;725;0.0182
2020-01-24;L41;T054;13.86;725;0.0182
2020-01-24;L41;T075;13.86;725;0.0182
2020-02-25;L41;T031;18.74;725;0.0109
2020-02-25;L41;T051;18.74;725;0.0109
2020-02-25;L41;T004;18.74;725;0.0109
2020-02-14;L41;T001;15.51;725;0.0177
2020-02-14;L41;T100;15.51;725;0.0177
2020-02-14;L41;T001;15.51;725;0.0177
2020-02-23;L41;T073;27.02;1200;0.0227
2020-02-23;L41;T098;27.02;1200;0.0227
2020-02-21;L41;T067;54.21;900;0.0242
2020-02-11;L41;T042;61.31;680;0.0142
2020-02-11;L41;T039;24.3;680;0.0274
2020-02-11;L41;T091;24.3;680;0.0274
2020-02-08;L41;T092;27.75;725;0.0178
2020-02-08;L41;T094;27.75;725;0.0178
2020-02-26;L41;T037;55.72;725;0.0189
2020-02-11;L41;T050;17.33;680;0.0235
2020-02-11;L41;T014;17.33;680;0.0235
2020-02-20;L41;T037;57.58;1200;0.0278
2020-02-19;L41;T027;50.31;650;0.0147
2020-02-10;L41;T023;17.85;650;0.0193
2020-02-10;L41;T026;17.85;650;0.0193
2020-02-10;L41;T045;17.85;650;0.0193
2020-02-11;L41;T076;25.94;650;0.0163
2020-02-11;L41;T077;25.94;650;0.0163
2020-02-20;L41;T008;11.07;1200;0.0224
2020-02-20;L41;T013;11.07;1200;0.0224
2020-02-20;L41;T050;11.07;1200;0.0224
2020-02-08;L41;T033;41.71;1200;0.02
2020-02-07;L41;T014;52.14;1200;0.0217
2020-02-02;L41;T004;11.89;650;0.0214
2020-02-02;L41;T009;11.89;650;0.0214
2020-02-02;L41;T088;11.89;650;0.0214
2020-02-15;L41;T002;51.77;900;0.0185
2020-06-16;L41;T032;17.6;725;0.0174
2020-06-16;L41;T029;17.6;725;0.0174
2020-06-16;L41;T074;17.6;725;0.0174
2020-06-08;L41;T015;47.32;680;0.0201
2020-06-14;L41;T081;25.16;650;0.0199
2020-06-14;L41;T039;25.16;650;0.0199
2020-06-22;L41;T020;60.9;725;0.0261
2020-06-11;L41;T059;56.01;680;0.0268
2020-06-23;L41;T100;16.25;1200;0.01
2020-06-23;L41;T084;16.25;1200;0.01
2020-06-23;L41;T088;16.25;1200;0.01
2020-06-28;L41;T013;48.84;680;0.0117
2020-06-08;L41;T024;31.12;900;0.0187
2020-06-08;L41;T098;31.12;900;0.0187
2020-06-13;L41;T044;16.97;725;0.0155
2020-06-13;L41;T050;16.97;725;0.0155
2020-06-13;L41;T016;16.97;725;0.0155
2020-06-04;L41;T068;27.64;680;0.024
2020-06-04;L41;T049;27.64;680;0.024
2020-06-17;L41;T072;27.96;725;0.0178
2020-06-23;L41;T058;19.42;680;0.0217
2020-06-23;L41;T051;19.42;680;0.0217
2020-06-23;L41;T009;19.42;680;0.0217
2020-06-01;L41;T096;18;1200;0.0206
2020-06-01;L41;T098;18;1200;0.0206
2020-06-01;L41;T043;18;1200;0.0206
2020-06-20;L41;T014;15.49;900;0.0222
2020-06-20;L41;T012;15.49;900;0.0222
2020-06-20;L41;T050;15.49;900;0.0222
2020-06-16;L41;T072;21.29;900;0.0217
2020-06-16;L41;T031;21.29;900;0.0217
2020-06-17;L41;T069;18.1;650;0.0131
2020-06-17;L41;T075;18.1;650;0.0131
2020-06-13;L41;T013;23.33;725;0.0243
2020-06-13;L41;T065;23.33;725;0.0243
2020-06-13;L41;T074;23.33;725;0.0243
2020-06-11;L41;T047;17.5;1200;0.0202
2020-06-11;L41;T078;17.5;1200;0.0202
2020-06-11;L41;T097;17.5;1200;0.0202
2020-06-07;L41;T068;28.83;725;0.0236
2020-06-07;L41;T032;28.83;725;0.0236
2020-06-02;L41;T020;23.7;680;0.0221
2020-06-02;L41;T041;23.7;680;0.0221
2020-06-17;L41;T082;19.42;650;0.0117
2020-06-17;L41;T064;19.42;650;0.0117
2020-06-17;L41;T009;19.42;650;0.0117
2020-06-26;L41;T100;18.28;680;0.0059
2020-06-26;L41;T015;18.28;680;0.0059
2020-06-26;L41;T092;18.28;680;0.0059
2020-01-13;L42;T063;18.01;725;0.0182
2020-01-13;L42;T021;18.01;725;0.0182
2020-01-13;L42;T070;18.01;725;0.0182
2020-01-13;L42;T040;29.98;900;0.0192
2020-01-13;L42;T040;29.98;900;0.0192
2020-01-07;L42;T037;55.32;650;0.0201
2020-01-09;L42;T081;57.91;1200;0.0155
2020-01-15;L42;T047;62.01;650;0.014
2020-01-15;L42;T007;16.76;900;0.0189
2020-01-15;L42;T013;16.76;900;0.0189
2020-01-15;L42;T096;16.76;900;0.0189
2020-01-27;L42;T075;13.93;650;0.0131
2020-01-27;L42;T068;13.93;650;0.0131
2020-01-27;L42;T072;13.93;650;0.0131
2020-01-16;L42;T007;55.35;650;0.0237
2020-01-08;L42;T039;14.34;725;0.0134
2020-01-08;L42;T093;14.34;725;0.0134
2020-01-08;L42;T046;14.34;725;0.0134
2020-01-13;L42;T093;15.05;680;0.0183
2020-01-13;L42;T051;15.05;680;0.0183
2020-01-13;L42;T002;15.05;680;0.0183
2020-01-07;L42;T027;15.75;680;0.021
2020-01-07;L42;T058;15.75;680;0.021
2020-01-07;L42;T095;15.75;680;0.021
2020-01-24;L42;T077;20.69;650;0.0203
2020-01-24;L42;T064;20.69;650;0.0203
2020-01-24;L42;T029;20.69;650;0.0203
2020-01-08;L42;T056;46.37;725;0.023
2020-01-15;L42;T036;29.35;900;0.014
2020-01-15;L42;T002;29.35;900;0.014
2020-01-05;L42;T079;34.49;900;0.0139
2020-01-19;L42;T034;58.61;1200;0.0098
2020-01-28;L42;T040;50.35;900;0.0159
2020-01-25;L42;T023;18.39;725;0.012
2020-01-25;L42;T073;18.39;725;0.012
2020-01-25;L42;T085;18.39;725;0.012
2020-01-02;L42;T028;16.59;680;0.0168
2020-01-02;L42;T020;16.59;680;0.0168
2020-01-02;L42;T054;16.59;680;0.0168
2020-01-03;L42;T040;19.72;900;0.0088
2020-01-03;L42;T084;19.72;900;0.0088
2020-01-03;L42;T015;19.72;900;0.0088
2020-01-12;L42;T089;17.08;680;0.0141
2020-01-12;L42;T033;17.08;680;0.0141
2020-01-12;L42;T029;17.08;680;0.0141
2020-01-12;L42;T066;27.51;1200;0.0204
2020-01-12;L42;T090;27.51;1200;0.0204
2020-11-10;L42;T079;13.23;680;0.0159
2020-11-10;L42;T048;13.23;680;0.0159
2020-11-10;L42;T042;13.23;680;0.0159
2020-11-05;L42;T065;28.92;900;0.021
2020-11-05;L42;T079;28.92;900;0.021
2020-11-06;L42;T059;19.57;1200;0.0215
2020-11-06;L42;T022;19.57;1200;0.0215
2020-11-06;L42;T085;19.57;1200;0.0215
2020-11-13;L42;T032;18.6;900;0.0183
2020-11-13;L42;T023;18.6;900;0.0183
2020-11-13;L42;T032;18.6;900;0.0183
2020-11-18;L42;T071;19.49;680;0.0096
2020-11-18;L42;T047;19.49;680;0.0096
2020-11-18;L42;T054;19.49;680;0.0096
2020-11-14;L42;T046;47;725;0.0227
2020-11-26;L42;T029;17.71;1200;0.0142
2020-11-26;L42;T052;17.71;1200;0.0142
2020-11-26;L42;T014;17.71;1200;0.0142
2020-11-15;L42;T077;13.98;1200;0.0174
2020-11-15;L42;T080;13.98;1200;0.0174
2020-11-15;L42;T070;13.98;1200;0.0174
2020-11-08;L42;T008;61.82;680;0.0217
2020-11-22;L42;T034;26.01;900;0.0227
2020-11-22;L42;T054;26.01;900;0.0227
2020-11-07;L42;T034;10.35;725;0.0203
2020-11-07;L42;T013;10.35;725;0.0203
2020-11-07;L42;T011;10.35;725;0.0203
2020-11-05;L42;T094;14.8;900;0.0223
2020-11-05;L42;T042;14.8;900;0.0223
2020-11-05;L42;T036;14.8;900;0.0223
2020-11-03;L42;T025;56.93;1200;0.029
2020-11-15;L42;T042;49.24;680;0.0259
2020-11-08;L42;T014;47.95;1200;0.0204
2020-11-12;L42;T037;22.07;1200;0.0262
2020-11-12;L42;T043;22.07;1200;0.0262
2020-11-17;L42;T088;21.16;725;0.0197
2020-11-17;L42;T069;21.16;725;0.0197
2020-11-09;L42;T023;28.19;650;0.0159
2020-11-09;L42;T025;28.19;650;0.0159
2020-11-23;L42;T099;47.31;650;0.0255
2020-11-02;L42;T054;17.59;650;0.0252
2020-11-02;L42;T049;17.59;650;0.0252
2020-11-04;L42;T068;19.99;900;0.0173
2020-11-04;L42;T093;19.99;900;0.0173
2020-11-04;L42;T087;19.99;900;0.0173
2020-11-18;L42;T089;17.59;680;0.0246
2020-11-18;L42;T022;17.59;680;0.0246
2020-11-18;L42;T084;17.59;680;0.0246
2020-11-23;L42;T081;48.45;900;0.0179
2020-11-17;L42;T036;26.57;725;0.0202
2020-11-17;L42;T026;26.57;725;0.0202
2020-09-22;L42;T034;19.52;650;0.0249
2020-09-22;L42;T036;19.52;650;0.0249
2020-09-04;L42;T023;22.43;680;0.0205
2020-09-04;L42;T090;22.43;680;0.0205
2020-09-04;L42;T096;22.43;680;0.0205
2020-09-02;L42;T059;32.2;680;0.026
2020-09-02;L42;T054;32.2;680;0.026
2020-09-05;L42;T036;23.68;900;0.0243
2020-09-05;L42;T032;23.68;900;0.0243
2020-09-15;L42;T005;46.73;1200;0.0205
2020-09-08;L42;T065;14.59;900;0.0227
2020-09-08;L42;T022;14.59;900;0.0227
2020-09-08;L42;T022;14.59;900;0.0227
2020-09-16;L42;T012;15.9;680;0.0215
2020-09-16;L42;T003;15.9;680;0.0215
2020-09-16;L42;T075;15.9;680;0.0215
2020-09-25;L42;T045;12.8;900;0.0224
2020-09-25;L42;T087;12.8;900;0.0224
2020-09-25;L42;T059;12.8;900;0.0224
2020-09-24;L42;T050;20.12;900;0.023
2020-09-24;L42;T086;20.12;900;0.023
2020-09-24;L42;T076;20.12;900;0.023
2020-09-25;L42;T001;21.96;900;0.0205
2020-09-25;L42;T060;21.96;900;0.0205
2020-09-12;L42;T055;15.2;1200;0.0214
2020-09-12;L42;T051;15.2;1200;0.0214
2020-09-12;L42;T042;15.2;1200;0.0214
2020-09-01;L42;T081;38.66;680;0.0194
2020-09-27;L42;T028;52.3;680;0.0244
2020-09-11;L42;T007;19.78;650;0.0235
2020-09-11;L42;T076;19.78;650;0.0235
2020-09-11;L42;T092;19.78;650;0.0235
2020-09-12;L42;T067;64.36;725;0.018
2020-09-26;L42;T092;22.91;680;0.0202
2020-09-26;L42;T064;22.91;680;0.0202
2020-09-06;L42;T072;15.12;725;0.0209
2020-09-06;L42;T037;15.12;725;0.0209
2020-09-06;L42;T033;15.12;725;0.0209
2020-09-17;L42;T048;18.08;1200;0.017
2020-09-17;L42;T032;18.08;1200;0.017
2020-09-17;L42;T006;18.08;1200;0.017
2020-09-28;L42;T002;15.83;1200;0.0226
2020-09-28;L42;T082;15.83;1200;0.0226
2020-09-28;L42;T059;15.83;1200;0.0226
2020-09-17;L42;T097;16.71;650;0.0192
2020-09-17;L42;T078;16.71;650;0.0192
2020-09-17;L42;T084;16.71;650;0.0192
2020-09-19;L42;T090;24.03;650;0.019
2020-09-19;L42;T007;24.03;650;0.019
2020-09-13;L42;T097;20.58;650;0.0194
2020-09-13;L42;T065;20.58;650;0.0194
2020-10-23;L42;T069;51.66;680;0.0206
2020-10-27;L42;T028;21.09;680;0.0267
2020-10-27;L42;T058;21.09;680;0.0267
2020-10-19;L42;T042;20.25;900;0.0271
2020-10-19;L42;T078;20.25;900;0.0271
2020-10-19;L42;T045;20.25;900;0.0271
2020-10-12;L42;T032;15.06;725;0.0252
2020-10-12;L42;T009;15.06;725;0.0252
2020-10-12;L42;T046;15.06;725;0.0252
2020-10-16;L42;T097;19.3;680;0.021
2020-10-16;L42;T014;19.3;680;0.021
2020-10-16;L42;T084;19.3;680;0.021
2020-10-19;L42;T078;22.99;1200;0.019
2020-10-19;L42;T009;22.99;1200;0.019
2020-10-28;L42;T015;47.54;900;0.0106
2020-10-03;L42;T027;12.66;725;0.0267
2020-10-03;L42;T089;12.66;725;0.0267
2020-10-03;L42;T031;12.66;725;0.0267
2020-10-22;L42;T007;27.07;680;0.0236
2020-10-22;L42;T057;27.07;680;0.0236
2020-10-01;L42;T062;13.73;725;0.0157
2020-10-01;L42;T011;13.73;725;0.0157
2020-10-01;L42;T049;13.73;725;0.0157
2020-10-03;L42;T057;27.95;650;0.0197
2020-10-03;L42;T080;27.95;650;0.0197
2020-10-14;L42;T038;24.65;1200;0.0313
2020-10-14;L42;T077;24.65;1200;0.0313
2020-10-11;L42;T055;23.14;680;0.0278
2020-10-11;L42;T064;23.14;680;0.0278
2020-10-26;L42;T031;29.22;1200;0.019
2020-10-26;L42;T020;29.22;1200;0.019
2020-10-04;L42;T094;17.89;1200;0.022
2020-10-04;L42;T056;17.89;1200;0.022
2020-10-04;L42;T040;17.89;1200;0.022
2020-10-14;L42;T072;16.67;900;0.0142
2020-10-14;L42;T078;16.67;900;0.0142
2020-10-14;L42;T089;16.67;900;0.0142
2020-10-22;L42;T051;30.01;680;0.0244
2020-10-22;L42;T026;30.01;680;0.0244
2020-10-08;L42;T073;45.85;1200;0.0188
2020-10-22;L42;T025;49.59;725;0.0128
2020-10-21;L42;T044;17.94;650;0.0183
2020-10-21;L42;T039;17.94;650;0.0183
2020-10-21;L42;T034;17.94;650;0.0183
2020-10-28;L42;T043;57.96;1200;0.0241
2020-10-23;L42;T045;15.84;680;0.0136
2020-10-23;L42;T084;15.84;680;0.0136
2020-10-23;L42;T078;15.84;680;0.0136
2020-10-15;L42;T007;12.16;725;0.0215
2020-10-15;L42;T017;12.16;725;0.0215
2020-10-15;L42;T065;12.16;725;0.0215
2020-10-15;L42;T063;28.96;680;0.0152
2020-10-15;L42;T058;28.96;680;0.0152
2020-10-05;L42;T072;34.76;650;0.0179
2020-10-28;L42;T062;17.89;650;0.0158
2020-10-28;L42;T059;17.89;650;0.0158
2020-10-28;L42;T045;17.89;650;0.0158
2020-08-22;L43;T017;49.21;1200;0.0141
2020-08-23;L43;T016;16.82;1200;0.0213
2020-08-23;L43;T035;16.82;1200;0.0213
2020-08-23;L43;T008;16.82;1200;0.0213
2020-08-05;L43;T077;15.86;1200;0.0164
2020-08-05;L43;T073;15.86;1200;0.0164
2020-08-05;L43;T085;15.86;1200;0.0164
2020-08-15;L43;T071;24.15;1200;0.0102
2020-08-15;L43;T037;24.15;1200;0.0102
2020-08-07;L43;T022;17.16;1200;0.0205
2020-08-07;L43;T030;17.16;1200;0.0205
2020-08-07;L43;T071;17.16;1200;0.0205
2020-08-07;L43;T071;52.74;1200;0.0145
2020-08-03;L43;T025;12.28;725;0.0132
2020-08-03;L43;T059;12.28;725;0.0132
2020-08-03;L43;T087;12.28;725;0.0132
2020-08-20;L43;T086;15.85;650;0.0177
2020-08-20;L43;T096;15.85;650;0.0177
2020-08-20;L43;T100;15.85;650;0.0177
2020-08-08;L43;T080;50.98;725;0.0238
2020-08-26;L43;T008;24.5;680;0.0191
2020-08-26;L43;T038;24.5;680;0.0191
2020-08-03;L43;T011;27.51;1200;0.0199
2020-08-03;L43;T007;27.51;1200;0.0199
2020-08-14;L43;T064;19.13;900;0.0197
2020-08-14;L43;T001;19.13;900;0.0197
2020-08-14;L43;T064;19.13;900;0.0197
2020-08-16;L43;T062;53.26;1200;0.0111
2020-08-10;L43;T004;11.59;725;0.0257
2020-08-10;L43;T021;11.59;725;0.0257
2020-08-10;L43;T074;11.59;725;0.0257
2020-08-04;L43;T001;19.23;725;0.0207
2020-08-04;L43;T083;19.23;725;0.0207
2020-08-08;L43;T018;51.33;900;0.0248
2020-08-11;L43;T029;17.73;725;0.0174
2020-08-11;L43;T036;17.73;725;0.0174
2020-08-19;L43;T093;50.36;900;0.0196
2020-08-09;L43;T040;17.77;725;0.0211
2020-08-09;L43;T073;17.77;725;0.0211
2020-08-09;L43;T033;17.77;725;0.0211
2020-08-06;L43;T032;18.15;725;0.0236
2020-08-06;L43;T072;18.15;725;0.0236
2020-08-06;L43;T009;18.15;725;0.0236
2020-08-21;L43;T080;29.32;900;0.0168
2020-08-21;L43;T068;29.32;900;0.0168
2020-08-05;L43;T027;26.01;1200;0.0139
2020-08-05;L43;T090;26.01;1200;0.0139
2020-08-01;L43;T090;64.56;650;0.0196
2020-09-14;L43;T010;60.04;680;0.0176
2020-09-18;L43;T050;44.4;725;0.0179
2020-09-19;L43;T094;28.57;650;0.0157
2020-09-19;L43;T022;28.57;650;0.0157
2020-09-14;L43;T019;55.37;1200;0.0215
2020-09-17;L43;T053;54.8;650;0.0203
2020-09-04;L43;T065;22.95;1200;0.0218
2020-09-04;L43;T100;22.95;1200;0.0218
2020-09-08;L43;T051;16.89;680;0.0213
2020-09-08;L43;T001;16.89;680;0.0213
2020-09-08;L43;T084;16.89;680;0.0213
2020-09-02;L43;T002;13.13;650;0.0214
2020-09-02;L43;T084;13.13;650;0.0214
2020-09-02;L43;T032;13.13;650;0.0214
2020-09-16;L43;T037;23.15;680;0.0238
2020-09-16;L43;T073;23.15;680;0.0238
2020-09-13;L43;T009;31.09;650;0.0181
2020-09-28;L43;T076;27.27;1200;0.0129
2020-09-28;L43;T046;27.27;1200;0.0129
2020-09-18;L43;T002;13.69;900;0.0235
2020-09-18;L43;T069;13.69;900;0.0235
2020-09-18;L43;T001;13.69;900;0.0235
2020-09-09;L43;T077;45.61;900;0.0166
2020-09-27;L43;T022;29.27;650;0.0178
2020-09-19;L43;T017;36.49;650;0.0258
2020-09-21;L43;T016;29.25;725;0.0241
2020-09-21;L43;T051;29.25;725;0.0241
2020-09-21;L43;T093;46.74;1200;0.0266
2020-09-22;L43;T074;29.15;900;0.0229
2020-09-22;L43;T043;29.15;900;0.0229
2020-09-28;L43;T048;20.72;650;0.0185
2020-09-28;L43;T022;20.72;650;0.0185
2020-09-25;L43;T060;16.3;680;0.0232
2020-09-25;L43;T037;16.3;680;0.0232
2020-09-25;L43;T053;16.3;680;0.0232
2020-09-06;L43;T078;19.38;725;0.0271
2020-09-06;L43;T025;19.38;725;0.0271
2020-09-06;L43;T009;19.38;725;0.0271
2020-10-17;L43;T099;42.94;1200;0.0133
2020-10-14;L43;T083;62.84;900;0.0244
2020-10-06;L43;T045;16.36;1200;0.0188
2020-10-06;L43;T002;16.36;1200;0.0188
2020-10-06;L43;T049;16.36;1200;0.0188
2020-10-07;L43;T081;15.29;1200;0.0161
2020-10-07;L43;T099;15.29;1200;0.0161
2020-10-07;L43;T098;15.29;1200;0.0161
2020-10-23;L43;T082;26.92;725;0.0139
